Code;Identification;Domaine;Famille d'instrument;Désignation;Type;Nombre d'éléments;Fournisseur;Prix d'achat;Date d'achat;Constructeur;Référence constructeur;N° de série;Mode de lecture;Particularité;Matière;Etat d'utilisation;Commentaire;Valeur nominale;Unité;Référentiel;Résolution;Désignation littérale;N° d'immobilisation;Code instrument;Gestionnaire;Statut;Ident. secondaire;Localisation temporaire;Unité de la résolution;Localisation
PLAST-60;CASS0140;Temps-Fréquence;Variable;Chronometer;àdéclenchement manuel;0;;;;SANS;SANS;SANS;;;;Réformé;;;;;;0/1 h (Tol:± 1 s);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / JY. L'Hermite
PLAST-60;CASS0141;Temps-Fréquence;Variable;Chronometer;àdéclenchement manuel;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;0/1 h (Tol:± 1 s);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / P. Merandet
PLAST-60;CASS0142;Temps-Fréquence;Variable;Chronometer;àdéclenchement manuel;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;0/1 h (Tol:± 1 s);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / U. Koenig
PLAST-60;CASS0143;Temps-Fréquence;Variable;Chronometer;àdéclenchement manuel;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;0/1 h (Tol:± 1 s);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / D. Moscipan
PLAST-60;CASS0144;Temps-Fréquence;Variable;Chronometer;àdéclenchement manuel;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;0/1 h (Tol:± 1 s);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / G. Thiant
PLAST-60;CASS0145;Dimensionnel;Variable;Angle propactor;/;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;0/180° (Tol:±0,33);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0146;Temps-Fréquence;Variable;Chronometer;àdéclenchement manuel;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;35 s (Tol:± 0,13 s);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / ASS-027
PLAST-60;CASS0147;Débit;Variable;Flowmeter;/;0;;;;bronkhorst;F111B-500-AGD-22-E;M9203848A;;;;Non soumis à l'étalonnage;;;;;;According Manufacturer SpecTo be defined (Tol:± 6%);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Banc pheonix ADM
PLAST-60;CASS0149;Débit;Variable;Débitmeter;/;0;;;;SANS;SANS;SANS;;;;Sommeil;;;;;;According Manufacturer SpecTo be defined (Tol:± 6%);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Banc pheonix ADM
PLAST-60;CASS0150;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;/ (Tol:/);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / ASS-002
PLAST-60;CASS0151;Electricité;Variable;Multimeter;Analogique et numérique;0;;;;SANS;SANS;SANS;;;;En service;;;;;;According Manufacturer SpecTo be defined (Tol:According Manufacturer SpecTo be defined);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0152;Electricité;Variable;Multimeter;Analogique et numérique;0;;;;MULTIMETRIX;DMM210;140426669;;;;En service;;;;;;According Manufacturer SpecTo be defined (Tol:According Manufacturer SpecTo be defined);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0153;Température;Variable;Thermostatic chamber;/;0;;;;MEMMERT;BM500;901412;;;;Réformé;;;;;;40°C (Tol:+/- 3°C);;;E.BOUCAUX;Instrument de mesure;;PLAST-06 (BL n° 0302);;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0154;Température;Variable;Thermostatic chamber;/;0;;;;SANS;;;;;;Non soumis à l'étalonnage;;;;;;/ (Tol:/);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / PROTO
PLAST-60;CASS0155;Température;Variable;Temperature sensor;? contact;0;;;;SANS;SANS;SANS;;;;Perdu;;;;;;40/300°C (Tol:± 1°C);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0156;Température;Variable;Temperature sensor;type K;0;;;;SANS;SANS;SANS;;;;Perdu;;;;;;-40/+100 °C (Tol:± 2 °C);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0157;Temps-Fréquence;Variable;Chronometer;/;;;;;/;/;/;;;;Perdu;;;;;;0/1 h (Tol:± 1 s);;;E. BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / H. Parmentier
PLAST-60;CASS0158;Pression;Variable;Pressure sensor;/;0;;;;SANS;SANS;4113393;;;;Perdu;;;;;;-500/+500 mbar (Tol:± 2 mbar);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0159;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;1B8E66C0;;;;Non soumis à l'étalonnage;;;;;;According Manufacturer SpecTo be defined (Tol:According Manufacturer SpecTo be defined);;;E.BOUCAUX;Chaine de mesure;;;;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0160;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;1B8B761;;;;Non soumis à l'étalonnage;;;;;;-80/80 mV (Tol:± 0,06% RV);;;E.BOUCAUX;Chaine de mesure;;;;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0161;Electricité;Variable;NI CDAQ 9174;/;0;;;;National Instruments;NI CDAQ 9174;1B80838;;;;Réformé;;;;;;/ (Tol:/);;;E.BOUCAUX;Chaine de mesure;;;;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0162;Température;Variable;Température sensor;type K;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;-40/+100 °C (Tol:± 2 °C);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / ERIC GERARD
PLAST-60;CASS0163;Température;Variable;Temperature measurement chain;/;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;-40/+125 °C (Tol:± 1 °C);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / ERIC GERARD
PLAST-60;CASS0164;Couple;Variable;Trigger torque spanner;Réglable;0;;;;SANS;SANS;sans;;;;En service;;;;;;5/25Nm (Tol:± 4 %);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0165;Couple;Variable;Trigger torque spanner;Réglable;0;;;;SANS;SANS;sans;;;;Sommeil;;;;;;40/200Nm (Tol:± 6 %);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0166;Température;Variable;Display Temperature;/;0;;;;TESTO;testo 925;337111083/511;;;;Non soumis à l'étalonnage;;;;;;-50/1000°C (Tol:± 1,5°C);;;E.BOUCAUX;Chaine de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0167;Electricité;Variable;Stabilised power supply;/;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;According Manufacturer SpecTo be defined (Tol:According Manufacturer SpecTo be defined);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / ADM (banc eol)
PLAST-60;CASS0168;Dimensionnel;Variable;depth gauge;àcoulisseau;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;0/300 mm (Tol:± 0,1 mm);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0169;Dimensionnel;Variable;Vernier caliper;Universel;0;;;;SANS;SANS;sans;;;;Non soumis à l'étalonnage;;;;;;0/300mm (Tol:± 0,1 mm);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0170;Pression;Variable;Leak detectors;/;0;;;;Ateq;;283-2284;;;;Etalonnage/Vérification en cours;;;;;;According Manufacturer SpecTo be defined (Tol:According Manufacturer SpecTo be defined);;;E.BOUCAUX;Instrument de mesure;;TESTO-23 (BL n° 0603);;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0171;Couple;Variable;Screwing machine;/;0;;;;SANS;SANS;A8740551;;;;En service;;;;;;According Manufacturer SpecTo be defined (Tol:According Manufacturer SpecTo be defined);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0172;Couple;Variable;Screwing machine;/;0;;;;SANS;SANS;A8742093;;;;Réformé;;;;;;According Manufacturer SpecTo be defined (Tol:According Manufacturer SpecTo be defined);;;E.BOUCAUX;Instrument de mesure;;A+MET-95 (BL n° instrument réformé part à lubl);;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0173;/;/;/;/;0;;;;;;Fisnar F5200N;;;;Non soumis à l'étalonnage;;;;;;/ (Tol:/);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0174;/;/;/;/;0;;;;;;Fisnar JBE-1113-LF;;;;Non soumis à l'étalonnage;;;;;;/ (Tol:/);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0175;Température;Variable;Thermocouple;J;;;;;;;;;;;Non soumis à l'étalonnage;;;;;;/ (Tol:/);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / ASS-002
PLAST-60;CASS0176;Masse;Variable;Scale;Numérique;0;;0;;KERN;;WD160057170;;;;Etalonnage/Vérification en cours;;0;g;;0;0/ 3Kg (Tol:± 0,5g);;;E.BOUCAUX;Instrument de mesure;;;g;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0177;Electricité;Variable;Stabilised power supply;/;;;;;;;;;;;Non soumis à l'étalonnage;;;;;;Approach Device (Tol:Approach Device);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0178;Electricité;Variable;Stabilised power supply;/;;;;;;;;;;;Non soumis à l'étalonnage;;;;;;Approach Device (Tol:Approach Device);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0179;Débit;Variable;Flowmeter;/;0;;0;;Serv'instrumentation;;01B70900073;;;;Réformé;;;;;;According Manufacturer SpecTo be defined (Tol:According Manufacturer SpecTo be defined);;;E.BOUCAUX;Moyen d'approche;;A+MET-95 (BL n° instrument réformé part à lubl);;PROTOTYPE / ASS / Banc ADM
PLAST-60;CASS0180;Dimensionnel;Variable;Vernier caliper;Universel;0;;;;SANS;SANS;314810;;;;Non soumis à l'étalonnage;;;;;;0 / 150 mm (Tol:± 0,020 mm);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / S,DELAHOCHE
PLAST-60;CASS0181;Couple;Variable;trigger torque spanner;réglable;0;;;;Facom;;T 12 0039;;;;En service;;;;;;6/30 Nm (Tol:± 2%);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0182;Température;Variable;Temperature sensor;? contact;0;;;;TESTO;905T2;41731258;;;;Réformé;;;;;;15/300°C (Tol:± 1°C);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0183;Température;Variable;Temperature sensor;? contact;0;;;;TESTO;905T2;41731281;;;;En service;;;;;;15/300°C (Tol:± 1°C);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / s. DELAOCHE
PLAST-60;CASS0184;Pression;Variable;Digital manometer;/;0;;;;CITEC;LEO3;64942;;;;En service;;;;;;-1/+10 bar (Tol:± 10 mbar);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0185;Electricité;Variable;Multimeter;/;0;;;;Fluke;FLUKE 115;40372588WS;;;;En service;;;;;;gammes constructeur (Tol:tolérance constructeur);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Banc pression
PLAST-60;CASS0186;Dimensionnel;Variable;Vernier caliper;Universel;0;;;;facom;1300E. PB;GK304260;;;;Non soumis à l'étalonnage;;;;;;0 / 150 mm (Tol:± 0,01 mm);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / P. Merandet
PLAST-60;CASS0187;Dimensionnel;Variable;Vernier caliper;Universel;0;;;;facom;1300E. PB;GK315579;;;;Non soumis à l'étalonnage;;;;;;0 / 150 mm (Tol:± 0,01 mm);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Regis.HUTIN
PLAST-60;CASS0188;Dimensionnel;Variable;Vernier caliper;Universel;0;;;;facom;1300E. PB;GK315684;;;;Non soumis à l'étalonnage;;;;;;0 / 150 mm (Tol:± 0,01 mm);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / V.ROGER
PLAST-60;CASS0189;Dimensionnel;Variable;Ring standard;/;0;;;;/;/;/;;;;Non soumis à l'étalonnage;;;;;;64,001  mm (Tol:± 0,01 mm);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Y. Souply
PLAST-60;CASS0190;Dimensionnel;Variable;Ring standard;/;0;;;;/;/;/;;;;Non soumis à l'étalonnage;;;;;;75,0006  mm (Tol:± 0,01 mm);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Y. Souply
PLAST-60;CASS0191;Dimensionnel;Variable;Micrometer outside;/;0;;;;/;;/;;;;Non soumis à l'étalonnage;;;;;;51/ 77  mm (Tol:± 0,01 mm);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Y. Souply
PLAST-60;CASS0192;Couple;Variable;Trigger torque spanner;Réglable;0;;;;SAM;DYLC-200;174901;;;;En service;;;;;;20/200 N.m (Tol:±4% );;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0193;Electricité;Variable;Stabilized power supply;/;;;;;Agilent;;/;;;;Non soumis à l'étalonnage;;;;;;Approach Device (Tol:Approach Device);;;Y.skoczek;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / SCR-002
PLAST-60;CASS0194;Dimensionnel;Variable;Vernier caliper;/;;;;;;;;;;;Non soumis à l'étalonnage;;;;;;Approach Device (Tol:Approach Device);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Y,SOUPPLY
PLAST-60;CASS0195;Dimensionnel;Variable;Vernier caliper;/;;;;;Mitutoyo;CDN-P30PMX;37041;;;;Non soumis à l'étalonnage;;;;;;Approach Device (Tol:Approach Device);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Y,SOUPPLY
PLAST-60;CASS0196;Electrique;Variable;V.A.T;/;;;;;chauvin arnaux;CA 762;SANS;;;;Non soumis à l'étalonnage;;;;;;Approach Device (Tol:Approach Device);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / S,DELAHOCHE
PLAST-60;CASS0197;Dimensionnel;Variable;Gauge block;/;;;;;;;;;;;Non soumis à l'étalonnage;;;;;;Approach Device (Tol:Approach Device);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Y,SOUPPLY
PLAST-60;CASS0198;Température;chaine de température;thermocouple;k;;;;;;;;;;;Perdu;;;;;;0/ 100 °C (Tol:±2 °C);;;E.BOUCAUX;Chaine de mesure;;;;PROTOTYPE / ASS / Y,SOUPPLY
PLAST-60;CASS0199;Température;chaine de température;thermocouple;k;;;;;;;;;;;Perdu;;;;;;0/ 100 °C (Tol:±2 °C);;;E.BOUCAUX;Chaine de mesure;;;;PROTOTYPE / ASS / ADM
PLAST-60;CASS0200;Force;Variable;Force sensor;/;;;;;DOERLER Mesures;LC 301 TCS;2665;;;;Non soumis à l'étalonnage;;;;;;Approach Device (Tol:Approach Device);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0201;Force;Variable;Force sensor;/;;;;;DOERLER Mesures;LC 301 TCS;2666;;;;Non soumis à l'étalonnage;;;;;;Approach Device (Tol:Approach Device);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0202;Electricité;Variable;Multimeter;/;;;;;ROHDE & SCHWARTZ;HM8118;3594.4821.02;;;;Non soumis à l'étalonnage;;;;;;Approach Device (Tol:Approach Device);;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / ADM
PLAST-60;CASS0203;Masse;Variable;scale;/;;;;;KERN;kb 200-2n;W2003811;;;;Réformé;;;;;;1/ 500 g (Tol:±0,1 g);;;E.BOUCAUX;Instrument de mesure;;A+MET-95 (BL n° instrument réformé part à lubl);;PROTOTYPE / ASS / ADM
PLAST-60;CASS0204;Electricité;Variable;Megohmmeter;-;0;;;;Megger;mit430/2;1,00634E+15;;;;En service;;;;;;According Manufacturer Spec (Tol:±3 %RV);;;E.BOUCAUX;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / ASS
PLAST-60;CASS0205;Couple;Variable;screwing machine;/;0;;;;SANS;SANS;;;;;Sommeil;;;;;;According Manufacturer SpecTo be defined (Tol:According Manufacturer SpecTo be defined);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0206;Pression;Variable;Leak detectors;/;0;;;;Ateq;F520;;;;;Réformé;;;;;;According Manufacturer SpecTo be defined (Tol:According Manufacturer SpecTo be defined);;;E.BOUCAUX;Instrument de mesure;;A+MET-95 (BL n° instrument réformé part à lubl);;PROTOTYPE / ASS / Zone ADM
PLAST-60;CASS0207;Température;Variable;Temperature sensor;? contact;0;;;;TESTO;905-T2;41763571;;;;En service;;;;;;0/300°C (Tol:± 1°C);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0208;Température;Variable;Température sensor;? contact;0;;;;TESTO;905-T2;41763565;;;;Perdu;;;;;;0/300°C (Tol:± 1°C);;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0209;Electricité;Variable;Multimeter;/;0;;;;;;;;;;Non soumis à l'étalonnage;;;;;;/;;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0210;Dimensionnel;/;micrometre interieur;/;0;;;;;;;;;;Pas d'intervention enregistrée;;;;;;/;;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0211;Dimensionnel;/;micrometre interieur;/;0;;;;;;;;;;Pas d'intervention enregistrée;;;;;;/;;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0212;Dimensionnel;/;micrometre interieur;/;0;;;;;;;;;;Pas d'intervention enregistrée;;;;;;/;;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0213;Dimensionnel;/;micrometre interieur;/;0;;;;;;;;;;Pas d'intervention enregistrée;;;;;;/;;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0214;Dimensionnel;/;bague;/;0;;;;;;;;;;Pas d'intervention enregistrée;;;;;;/;;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0215;Dimensionnel;/;bague;/;0;;;;;;;;;;Pas d'intervention enregistrée;;;;;;/;;;E.BOUCAUX;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0216;Dimensionnel;/;micrometre interieur;/;0;;0;;;;;;;;Pas d'intervention enregistrée;;;;;;/;;;Jean-luc DESACHY;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0218;Dimensionnel;/;micrometre interieur;/;0;;0;;;;;;;;Pas d'intervention enregistrée;;;;;;/;;;Jean-luc DESACHY;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS0219;Dimensionnel;/;micrometre interieur;/;0;;0;;;;;;;;Pas d'intervention enregistrée;;;;;;/;;;Jean-luc DESACHY;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CASS027;Dimensionnel;/;micrometre interieur;/;0;;0;;;;;;;;Pas d'intervention enregistrée;;;;;;/;;;Jean-luc DESACHY;Moyen d'approche;;;;PROTOTYPE / ASS / Armoire
PLAST-60;CBMG0001;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis A (broyé)
PLAST-60;CBMG0002;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis A (broyé)
PLAST-60;CBMG0003;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis A (broyé)
PLAST-60;CBMG0004;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis A (broyé)
PLAST-60;CBMG0005;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis A (broyé)
PLAST-60;CBMG0006;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Réformé;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Instrument de mesure;;;;PROTOTYPE / BMG / vis A (broyé)
PLAST-60;CBMG0007;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis A (broyé)
PLAST-60;CBMG0008;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis A (broyé)
PLAST-60;CBMG0009;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis F (EVOH)
PLAST-60;CBMG0010;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis F (EVOH)
PLAST-60;CBMG0011;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis F (EVOH)
PLAST-60;CBMG0012;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis F (EVOH)
PLAST-60;CBMG0013;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis F (EVOH)
PLAST-60;CBMG0014;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis F (EVOH)
PLAST-60;CBMG0015;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis F (EVOH)
PLAST-60;CBMG0016;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis E (adhésif)
PLAST-60;CBMG0017;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis E (adhésif)
PLAST-60;CBMG0018;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis E (adhésif)
PLAST-60;CBMG0019;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis E (adhésif)
PLAST-60;CBMG0020;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis E (adhésif)
PLAST-60;CBMG0021;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis E (adhésif)
PLAST-60;CBMG0022;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis B (vierge)
PLAST-60;CBMG0023;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis B (vierge)
PLAST-60;CBMG0024;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis B (vierge)
PLAST-60;CBMG0025;Température;Variable;Temperature sensor;type J;0;;;;SANS;SANS;SANS;;;;Non soumis à l'étalonnage;;;;;;180°C /+200 °C (Tol:± 7 °C);;;E.Veindergheinst ;Moyen d'approche;;;;PROTOTYPE / BMG / vis B (vierge)
